Series,Administrative,Population,Metro,cat.col,Date,TEPA,Station,latitude,longitude 
22,Counties,326247,No,CAACou,2010 Jan,HT,A,23.9893222767987,121.595902666317
24,Counties,326247,No,CAACou,2010 Feb,HT,A,23.9893222767987,121.595902666317
28,Counties,326247,No,CAACou,2010 Mar,HT,A,23.9893222767987,121.595902666317
20,Counties,326247,No,CAACou,2010 Apr,HT,A,23.9893222767987,121.595902666317
26,Counties,326247,No,CAACou,2010 May,HT,A,23.9893222767987,121.595902666317
22,Counties,326247,No,CAACou,2010 Jun,HT,A,23.9893222767987,121.595902666317
18,Counties,326247,No,CAACou,2010 Jul,HT,A,23.9893222767987,121.595902666317
17,Counties,326247,No,CAACou,2010 Aug,HT,A,23.9893222767987,121.595902666317
17,Counties,326247,No,CAACou,2010 Sep,HT,A,23.9893222767987,121.595902666317
20,Counties,326247,No,CAACou,2010 Oct,HT,A,23.9893222767987,121.595902666317
24,Counties,326247,No,CAACou,2010 Nov,HT,A,23.9893222767987,121.595902666317
32,Counties,326247,No,CAACou,2010 Dec,HT,A,23.9893222767987,121.595902666317
21,Counties,326247,No,CAACou,2011 Jan,HT,A,23.9893222767987,121.595902666317
29,Counties,326247,No,CAACou,2011 Feb,HT,A,23.9893222767987,121.595902666317
29,Counties,326247,No,CAACou,2011 Mar,HT,A,23.9893222767987,121.595902666317
30,Counties,326247,No,CAACou,2011 Apr,HT,A,23.9893222767987,121.595902666317
18,Counties,326247,No,CAACou,2011 May,HT,A,23.9893222767987,121.595902666317
15,Counties,326247,No,CAACou,2011 Jun,HT,A,23.9893222767987,121.595902666317
14,Counties,326247,No,CAACou,2011 Jul,HT,A,23.9893222767987,121.595902666317
13,Counties,326247,No,CAACou,2011 Aug,HT,A,23.9893222767987,121.595902666317
24,Counties,326247,No,CAACou,2011 Sep,HT,A,23.9893222767987,121.595902666317
21,Counties,326247,No,CAACou,2011 Oct,HT,A,23.9893222767987,121.595902666317
20,Counties,326247,No,CAACou,2011 Nov,HT,A,23.9893222767987,121.595902666317
19,Counties,326247,No,CAACou,2011 Dec,HT,A,23.9893222767987,121.595902666317
26,Counties,326247,No,CAACou,2012 Jan,HT,A,23.9893222767987,121.595902666317
18,Counties,326247,No,CAACou,2012 Feb,HT,A,23.9893222767987,121.595902666317
21,Counties,326247,No,CAACou,2012 Mar,HT,A,23.9893222767987,121.595902666317
27,Counties,326247,No,CAACou,2012 Apr,HT,A,23.9893222767987,121.595902666317
21,Counties,326247,No,CAACou,2012 May,HT,A,23.9893222767987,121.595902666317
15,Counties,326247,No,CAACou,2012 Jun,HT,A,23.9893222767987,121.595902666317
10,Counties,326247,No,CAACou,2012 Jul,HT,A,23.9893222767987,121.595902666317
12,Counties,326247,No,CAACou,2012 Aug,HT,A,23.9893222767987,121.595902666317
13,Counties,326247,No,CAACou,2012 Sep,HT,A,23.9893222767987,121.595902666317
16,Counties,326247,No,CAACou,2012 Oct,HT,A,23.9893222767987,121.595902666317
18,Counties,326247,No,CAACou,2012 Nov,HT,A,23.9893222767987,121.595902666317
14,Counties,326247,No,CAACou,2012 Dec,HT,A,23.9893222767987,121.595902666317
14,Counties,326247,No,CAACou,2013 Jan,HT,A,23.9893222767987,121.595902666317
12,Counties,326247,No,CAACou,2013 Feb,HT,A,23.9893222767987,121.595902666317
21,Counties,326247,No,CAACou,2013 Mar,HT,A,23.9893222767987,121.595902666317
26,Counties,326247,No,CAACou,2013 Apr,HT,A,23.9893222767987,121.595902666317
16,Counties,326247,No,CAACou,2013 May,HT,A,23.9893222767987,121.595902666317
14,Counties,326247,No,CAACou,2013 Jun,HT,A,23.9893222767987,121.595902666317
11,Counties,326247,No,CAACou,2013 Jul,HT,A,23.9893222767987,121.595902666317
13,Counties,326247,No,CAACou,2013 Aug,HT,A,23.9893222767987,121.595902666317
19,Counties,326247,No,CAACou,2013 Sep,HT,A,23.9893222767987,121.595902666317
26,Counties,326247,No,CAACou,2013 Oct,HT,A,23.9893222767987,121.595902666317
23,Counties,326247,No,CAACou,2013 Nov,HT,A,23.9893222767987,121.595902666317
25,Counties,326247,No,CAACou,2013 Dec,HT,A,23.9893222767987,121.595902666317
22,Counties,326247,No,CAACou,2014 Jan,HT,A,23.9893222767987,121.595902666317
9,Counties,326247,No,CAACou,2014 Feb,HT,A,23.9893222767987,121.595902666317
15,Counties,326247,No,CAACou,2014 Mar,HT,A,23.9893222767987,121.595902666317
14,Counties,326247,No,CAACou,2014 Apr,HT,A,23.9893222767987,121.595902666317
13,Counties,326247,No,CAACou,2014 May,HT,A,23.9893222767987,121.595902666317
10,Counties,326247,No,CAACou,2014 Jun,HT,A,23.9893222767987,121.595902666317
8,Counties,326247,No,CAACou,2014 Jul,HT,A,23.9893222767987,121.595902666317
7,Counties,326247,No,CAACou,2014 Aug,HT,A,23.9893222767987,121.595902666317
9,Counties,326247,No,CAACou,2014 Sep,HT,A,23.9893222767987,121.595902666317
15,Counties,326247,No,CAACou,2014 Oct,HT,A,23.9893222767987,121.595902666317
8,Counties,326247,No,CAACou,2014 Nov,HT,A,23.9893222767987,121.595902666317
13,Counties,326247,No,CAACou,2014 Dec,HT,A,23.9893222767987,121.595902666317
16,Counties,326247,No,CAACou,2015 Jan,HT,A,23.9893222767987,121.595902666317
12,Counties,326247,No,CAACou,2015 Feb,HT,A,23.9893222767987,121.595902666317
7,Counties,326247,No,CAACou,2015 Mar,HT,A,23.9893222767987,121.595902666317
6,Counties,326247,No,CAACou,2015 Apr,HT,A,23.9893222767987,121.595902666317
9,Counties,326247,No,CAACou,2015 May,HT,A,23.9893222767987,121.595902666317
11,Counties,326247,No,CAACou,2015 Jun,HT,A,23.9893222767987,121.595902666317
13,Counties,326247,No,CAACou,2015 Jul,HT,A,23.9893222767987,121.595902666317
11,Counties,326247,No,CAACou,2015 Aug,HT,A,23.9893222767987,121.595902666317
14,Counties,326247,No,CAACou,2015 Sep,HT,A,23.9893222767987,121.595902666317
15,Counties,326247,No,CAACou,2015 Oct,HT,A,23.9893222767987,121.595902666317
10,Counties,326247,No,CAACou,2015 Nov,HT,A,23.9893222767987,121.595902666317
14,Counties,326247,No,CAACou,2015 Dec,HT,A,23.9893222767987,121.595902666317
12,Counties,326247,No,CAACou,2016 Jan,HT,A,23.9893222767987,121.595902666317
16,Counties,326247,No,CAACou,2016 Feb,HT,A,23.9893222767987,121.595902666317
17,Counties,326247,No,CAACou,2016 Mar,HT,A,23.9893222767987,121.595902666317
19,Counties,326247,No,CAACou,2016 Apr,HT,A,23.9893222767987,121.595902666317
12,Counties,326247,No,CAACou,2016 May,HT,A,23.9893222767987,121.595902666317
11,Counties,326247,No,CAACou,2016 Jun,HT,A,23.9893222767987,121.595902666317
11,Counties,326247,No,CAACou,2016 Jul,HT,A,23.9893222767987,121.595902666317
13,Counties,326247,No,CAACou,2016 Aug,HT,A,23.9893222767987,121.595902666317
11,Counties,326247,No,CAACou,2016 Sep,HT,A,23.9893222767987,121.595902666317
8,Counties,326247,No,CAACou,2016 Oct,HT,A,23.9893222767987,121.595902666317
11,Counties,326247,No,CAACou,2016 Nov,HT,A,23.9893222767987,121.595902666317
14,Counties,326247,No,CAACou,2016 Dec,HT,A,23.9893222767987,121.595902666317
12,Counties,326247,No,CAACou,2017 Jan,HT,A,23.9893222767987,121.595902666317
14,Counties,326247,No,CAACou,2017 Feb,HT,A,23.9893222767987,121.595902666317
15,Counties,326247,No,CAACou,2017 Mar,HT,A,23.9893222767987,121.595902666317
17,Counties,326247,No,CAACou,2017 Apr,HT,A,23.9893222767987,121.595902666317
12,Counties,326247,No,CAACou,2017 May,HT,A,23.9893222767987,121.595902666317
9,Counties,326247,No,CAACou,2017 Jun,HT,A,23.9893222767987,121.595902666317
7,Counties,326247,No,CAACou,2017 Jul,HT,A,23.9893222767987,121.595902666317
12,Counties,326247,No,CAACou,2017 Aug,HT,A,23.9893222767987,121.595902666317
10,Counties,326247,No,CAACou,2017 Sep,HT,A,23.9893222767987,121.595902666317
11,Counties,326247,No,CAACou,2017 Oct,HT,A,23.9893222767987,121.595902666317
7,Counties,326247,No,CAACou,2017 Nov,HT,A,23.9893222767987,121.595902666317
13,Counties,326247,No,CAACou,2017 Dec,HT,A,23.9893222767987,121.595902666317
9,Counties,326247,No,CAACou,2018 Jan,HT,A,23.9893222767987,121.595902666317
9,Counties,326247,No,CAACou,2018 Feb,HT,A,23.9893222767987,121.595902666317
10,Counties,326247,No,CAACou,2018 Mar,HT,A,23.9893222767987,121.595902666317
10,Counties,326247,No,CAACou,2018 Apr,HT,A,23.9893222767987,121.595902666317
7,Counties,326247,No,CAACou,2018 May,HT,A,23.9893222767987,121.595902666317
5,Counties,326247,No,CAACou,2018 Jun,HT,A,23.9893222767987,121.595902666317
4,Counties,326247,No,CAACou,2018 Jul,HT,A,23.9893222767987,121.595902666317
5,Counties,326247,No,CAACou,2018 Aug,HT,A,23.9893222767987,121.595902666317
5,Counties,326247,No,CAACou,2018 Sep,HT,A,23.9893222767987,121.595902666317
9,Counties,326247,No,CAACou,2018 Oct,HT,A,23.9893222767987,121.595902666317
4,Counties,326247,No,CAACou,2018 Nov,HT,A,23.9893222767987,121.595902666317
4,Counties,326247,No,CAACou,2018 Dec,HT,A,23.9893222767987,121.595902666317
7,Counties,326247,No,CAACou,2019 Jan,HT,A,23.9893222767987,121.595902666317
9,Counties,326247,No,CAACou,2019 Feb,HT,A,23.9893222767987,121.595902666317
12,Counties,326247,No,CAACou,2019 Mar,HT,A,23.9893222767987,121.595902666317
9,Counties,326247,No,CAACou,2019 Apr,HT,A,23.9893222767987,121.595902666317
9,Counties,326247,No,CAACou,2019 May,HT,A,23.9893222767987,121.595902666317
8,Counties,326247,No,CAACou,2019 Jun,HT,A,23.9893222767987,121.595902666317
7,Counties,326247,No,CAACou,2019 Jul,HT,A,23.9893222767987,121.595902666317
7,Counties,326247,No,CAACou,2019 Aug,HT,A,23.9893222767987,121.595902666317
5,Counties,326247,No,CAACou,2019 Sep,HT,A,23.9893222767987,121.595902666317
13,Counties,326247,No,CAACou,2019 Oct,HT,A,23.9893222767987,121.595902666317
10,Counties,326247,No,CAACou,2019 Nov,HT,A,23.9893222767987,121.595902666317
9,Counties,216781,No,CBACou,2006 Jan,HT,O,23.0545242444277,121.164344551787
10,Counties,216781,No,CBACou,2006 Feb,HT,O,23.0545242444277,121.164344551787
17,Counties,216781,No,CBACou,2006 Mar,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2006 Apr,HT,O,23.0545242444277,121.164344551787
12,Counties,216781,No,CBACou,2006 May,HT,O,23.0545242444277,121.164344551787
7,Counties,216781,No,CBACou,2006 Jun,HT,O,23.0545242444277,121.164344551787
7,Counties,216781,No,CBACou,2006 Jul,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2006 Aug,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2006 Sep,HT,O,23.0545242444277,121.164344551787
20,Counties,216781,No,CBACou,2006 Oct,HT,O,23.0545242444277,121.164344551787
18,Counties,216781,No,CBACou,2006 Nov,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2006 Dec,HT,O,23.0545242444277,121.164344551787
16,Counties,216781,No,CBACou,2007 Jan,HT,O,23.0545242444277,121.164344551787
21,Counties,216781,No,CBACou,2007 Feb,HT,O,23.0545242444277,121.164344551787
NA,Counties,216781,No,CBACou,2007 Mar,HT,O,23.0545242444277,121.164344551787
17,Counties,216781,No,CBACou,2007 Apr,HT,O,23.0545242444277,121.164344551787
17,Counties,216781,No,CBACou,2007 May,HT,O,23.0545242444277,121.164344551787
10,Counties,216781,No,CBACou,2007 Jun,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2007 Jul,HT,O,23.0545242444277,121.164344551787
7,Counties,216781,No,CBACou,2007 Aug,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2007 Sep,HT,O,23.0545242444277,121.164344551787
14,Counties,216781,No,CBACou,2007 Oct,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2007 Nov,HT,O,23.0545242444277,121.164344551787
20,Counties,216781,No,CBACou,2007 Dec,HT,O,23.0545242444277,121.164344551787
12,Counties,216781,No,CBACou,2008 Jan,HT,O,23.0545242444277,121.164344551787
12,Counties,216781,No,CBACou,2008 Feb,HT,O,23.0545242444277,121.164344551787
20,Counties,216781,No,CBACou,2008 Mar,HT,O,23.0545242444277,121.164344551787
14,Counties,216781,No,CBACou,2008 Apr,HT,O,23.0545242444277,121.164344551787
14,Counties,216781,No,CBACou,2008 May,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2008 Jun,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2008 Jul,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2008 Aug,HT,O,23.0545242444277,121.164344551787
14,Counties,216781,No,CBACou,2008 Sep,HT,O,23.0545242444277,121.164344551787
14,Counties,216781,No,CBACou,2008 Oct,HT,O,23.0545242444277,121.164344551787
18,Counties,216781,No,CBACou,2008 Nov,HT,O,23.0545242444277,121.164344551787
19,Counties,216781,No,CBACou,2008 Dec,HT,O,23.0545242444277,121.164344551787
21,Counties,216781,No,CBACou,2009 Jan,HT,O,23.0545242444277,121.164344551787
16,Counties,216781,No,CBACou,2009 Feb,HT,O,23.0545242444277,121.164344551787
16,Counties,216781,No,CBACou,2009 Mar,HT,O,23.0545242444277,121.164344551787
20,Counties,216781,No,CBACou,2009 Apr,HT,O,23.0545242444277,121.164344551787
16,Counties,216781,No,CBACou,2009 May,HT,O,23.0545242444277,121.164344551787
14,Counties,216781,No,CBACou,2009 Jun,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2009 Jul,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2009 Aug,HT,O,23.0545242444277,121.164344551787
15,Counties,216781,No,CBACou,2009 Sep,HT,O,23.0545242444277,121.164344551787
15,Counties,216781,No,CBACou,2009 Oct,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2009 Nov,HT,O,23.0545242444277,121.164344551787
23,Counties,216781,No,CBACou,2009 Dec,HT,O,23.0545242444277,121.164344551787
16,Counties,216781,No,CBACou,2010 Jan,HT,O,23.0545242444277,121.164344551787
17,Counties,216781,No,CBACou,2010 Feb,HT,O,23.0545242444277,121.164344551787
21,Counties,216781,No,CBACou,2010 Mar,HT,O,23.0545242444277,121.164344551787
15,Counties,216781,No,CBACou,2010 Apr,HT,O,23.0545242444277,121.164344551787
12,Counties,216781,No,CBACou,2010 May,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2010 Jun,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2010 Jul,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2010 Aug,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2010 Sep,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2010 Oct,HT,O,23.0545242444277,121.164344551787
17,Counties,216781,No,CBACou,2010 Nov,HT,O,23.0545242444277,121.164344551787
25,Counties,216781,No,CBACou,2010 Dec,HT,O,23.0545242444277,121.164344551787
17,Counties,216781,No,CBACou,2011 Jan,HT,O,23.0545242444277,121.164344551787
22,Counties,216781,No,CBACou,2011 Feb,HT,O,23.0545242444277,121.164344551787
22,Counties,216781,No,CBACou,2011 Mar,HT,O,23.0545242444277,121.164344551787
24,Counties,216781,No,CBACou,2011 Apr,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2011 May,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2011 Jun,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2011 Jul,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2011 Aug,HT,O,23.0545242444277,121.164344551787
21,Counties,216781,No,CBACou,2011 Sep,HT,O,23.0545242444277,121.164344551787
15,Counties,216781,No,CBACou,2011 Oct,HT,O,23.0545242444277,121.164344551787
10,Counties,216781,No,CBACou,2011 Nov,HT,O,23.0545242444277,121.164344551787
15,Counties,216781,No,CBACou,2011 Dec,HT,O,23.0545242444277,121.164344551787
17,Counties,216781,No,CBACou,2012 Jan,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2012 Feb,HT,O,23.0545242444277,121.164344551787
14,Counties,216781,No,CBACou,2012 Mar,HT,O,23.0545242444277,121.164344551787
17,Counties,216781,No,CBACou,2012 Apr,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2012 May,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2012 Jun,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2012 Jul,HT,O,23.0545242444277,121.164344551787
10,Counties,216781,No,CBACou,2012 Aug,HT,O,23.0545242444277,121.164344551787
12,Counties,216781,No,CBACou,2012 Sep,HT,O,23.0545242444277,121.164344551787
14,Counties,216781,No,CBACou,2012 Oct,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2012 Nov,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2012 Dec,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2013 Jan,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2013 Feb,HT,O,23.0545242444277,121.164344551787
16,Counties,216781,No,CBACou,2013 Mar,HT,O,23.0545242444277,121.164344551787
15,Counties,216781,No,CBACou,2013 Apr,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2013 May,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2013 Jun,HT,O,23.0545242444277,121.164344551787
6,Counties,216781,No,CBACou,2013 Jul,HT,O,23.0545242444277,121.164344551787
7,Counties,216781,No,CBACou,2013 Aug,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2013 Sep,HT,O,23.0545242444277,121.164344551787
17,Counties,216781,No,CBACou,2013 Oct,HT,O,23.0545242444277,121.164344551787
16,Counties,216781,No,CBACou,2013 Nov,HT,O,23.0545242444277,121.164344551787
16,Counties,216781,No,CBACou,2013 Dec,HT,O,23.0545242444277,121.164344551787
18,Counties,216781,No,CBACou,2014 Jan,HT,O,23.0545242444277,121.164344551787
7,Counties,216781,No,CBACou,2014 Feb,HT,O,23.0545242444277,121.164344551787
14,Counties,216781,No,CBACou,2014 Mar,HT,O,23.0545242444277,121.164344551787
11,Counties,216781,No,CBACou,2014 Apr,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2014 May,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2014 Jun,HT,O,23.0545242444277,121.164344551787
6,Counties,216781,No,CBACou,2014 Jul,HT,O,23.0545242444277,121.164344551787
5,Counties,216781,No,CBACou,2014 Aug,HT,O,23.0545242444277,121.164344551787
6,Counties,216781,No,CBACou,2014 Sep,HT,O,23.0545242444277,121.164344551787
15,Counties,216781,No,CBACou,2014 Oct,HT,O,23.0545242444277,121.164344551787
10,Counties,216781,No,CBACou,2014 Nov,HT,O,23.0545242444277,121.164344551787
16,Counties,216781,No,CBACou,2014 Dec,HT,O,23.0545242444277,121.164344551787
17,Counties,216781,No,CBACou,2015 Jan,HT,O,23.0545242444277,121.164344551787
15,Counties,216781,No,CBACou,2015 Feb,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2015 Mar,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2015 Apr,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2015 May,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2015 Jun,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2015 Jul,HT,O,23.0545242444277,121.164344551787
7,Counties,216781,No,CBACou,2015 Aug,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2015 Sep,HT,O,23.0545242444277,121.164344551787
10,Counties,216781,No,CBACou,2015 Oct,HT,O,23.0545242444277,121.164344551787
6,Counties,216781,No,CBACou,2015 Nov,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2015 Dec,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2016 Jan,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2016 Feb,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2016 Mar,HT,O,23.0545242444277,121.164344551787
13,Counties,216781,No,CBACou,2016 Apr,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2016 May,HT,O,23.0545242444277,121.164344551787
6,Counties,216781,No,CBACou,2016 Jun,HT,O,23.0545242444277,121.164344551787
7,Counties,216781,No,CBACou,2016 Jul,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2016 Aug,HT,O,23.0545242444277,121.164344551787
7,Counties,216781,No,CBACou,2016 Sep,HT,O,23.0545242444277,121.164344551787
5,Counties,216781,No,CBACou,2016 Oct,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2016 Nov,HT,O,23.0545242444277,121.164344551787
10,Counties,216781,No,CBACou,2016 Dec,HT,O,23.0545242444277,121.164344551787
7,Counties,216781,No,CBACou,2017 Jan,HT,O,23.0545242444277,121.164344551787
10,Counties,216781,No,CBACou,2017 Feb,HT,O,23.0545242444277,121.164344551787
12,Counties,216781,No,CBACou,2017 Mar,HT,O,23.0545242444277,121.164344551787
12,Counties,216781,No,CBACou,2017 Apr,HT,O,23.0545242444277,121.164344551787
8,Counties,216781,No,CBACou,2017 May,HT,O,23.0545242444277,121.164344551787
9,Counties,216781,No,CBACou,2017 Jun,HT,O,23.0545242444277,121.164344551787
6,Counties,216781,No,CBACou,2017 Jul,HT,O,23.0545242444277,121.164344551787
